time,sip,dip,reqmethod,respcode,host,url,uri,action,,bytes_in
2025-09-11 17:55:35+00:00,32.68.166.237,162.237.100.93,CONNECT,301,search.example.org,https://search.example.org/index.html,/index.html,allowed,,55567
2025-09-11 09:50:35+00:00,189.73.31.187,204.234.53.252,CONNECT,500,example.com,https://example.com/login,/login,allowed,,43375
2025-09-11 13:15:35+00:00,235.150.73.64,252.170.149.126,CONNECT,200,news.example.net,https://news.example.net/index.html,/index.html,blocked,,39504
2025-09-11 11:36:35+00:00,41.91.10.72,244.12.246.148,GET,401,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,21270
2025-09-11 13:37:35+00:00,17.30.79.216,56.2.99.214,CONNECT,200,search.example.org,https://search.example.org/index.html,/index.html,blocked,,40402
2025-09-11 23:32:35+00:00,202.49.41.75,133.69.233.87,GET,401,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,,67983
2025-09-11 11:37:35+00:00,194.223.52.218,49.192.97.242,GET,302,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,,45783
2025-09-11 11:06:35+00:00,204.162.198.64,95.124.13.197,GET,302,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,3833
2025-09-11 20:11:35+00:00,65.227.61.132,52.140.90.138,CONNECT,200,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,,42204
2025-09-11 15:18:35+00:00,252.106.220.73,251.201.218.177,POST,404,news.example.net,https://news.example.net/index.html,/index.html,blocked,,96299
2025-09-11 23:41:35+00:00,8.189.221.155,100.101.137.47,GET,404,news.example.net,https://news.example.net/login,/login,blocked,,20162
2025-09-11 22:55:35+00:00,7.144.228.232,159.61.31.81,GET,400,search.example.org,https://search.example.org/,/,blocked,,70419
2025-09-11 13:26:35+00:00,173.162.130.225,209.51.6.240,GET,301,news.example.net,https://news.example.net/,/,allowed,,62939
2025-09-11 23:30:35+00:00,184.191.2.116,123.15.191.110,POST,302,news.example.net,https://news.example.net/index.html,/index.html,allowed,,74434
2025-09-11 22:52:35+00:00,22.41.248.65,132.39.107.175,GET,401,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,,28553
2025-09-11 13:14:35+00:00,234.135.98.215,124.181.141.208,GET,500,search.example.org,https://search.example.org/,/,allowed,,91962
2025-09-11 15:05:35+00:00,89.213.69.150,239.171.181.81,CONNECT,403,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,,78382
2025-09-11 14:43:35+00:00,1.226.124.48,50.192.98.233,POST,404,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,12585
2025-09-11 14:55:35+00:00,70.34.154.31,52.84.94.180,POST,302,news.example.net,https://news.example.net/login,/login,allowed,,87634
2025-09-11 10:30:35+00:00,130.101.2.27,8.196.59.162,CONNECT,404,example.com,https://example.com/login,/login,allowed,,18629
2025-09-11 21:45:35+00:00,202.74.130.110,147.24.240.28,CONNECT,404,news.example.net,https://news.example.net/index.html,/index.html,blocked,,41764
2025-09-11 16:22:35+00:00,22.197.168.165,134.99.107.173,GET,403,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,38441
2025-09-11 23:44:35+00:00,221.21.21.222,52.24.123.139,GET,200,news.example.net,https://news.example.net/,/,blocked,,85957
2025-09-11 15:55:35+00:00,228.91.10.53,27.203.214.194,CONNECT,502,search.example.org,https://search.example.org/,/,allowed,,99940
2025-09-11 22:37:35+00:00,85.151.6.233,90.44.9.246,GET,500,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,61382
2025-09-11 15:36:35+00:00,158.113.145.242,30.192.34.88,POST,401,example.com,https://example.com/login,/login,blocked,,20281
2025-09-11 15:00:35+00:00,26.34.200.11,94.83.165.180,POST,302,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,16059
2025-09-11 19:47:35+00:00,38.136.101.165,229.18.157.18,GET,301,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,22074
2025-09-11 16:36:35+00:00,56.166.253.20,248.7.139.93,GET,403,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,36119
2025-09-11 21:47:35+00:00,1.118.117.99,60.90.30.99,CONNECT,403,news.example.net,https://news.example.net/,/,blocked,,3951
2025-09-11 20:40:35+00:00,204.101.139.203,44.46.214.69,CONNECT,401,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,47653
2025-09-11 09:43:35+00:00,215.215.39.132,253.16.165.184,GET,401,example.com,https://example.com/search?q=test,/search?q=test,blocked,,84410
2025-09-11 13:00:35+00:00,134.253.132.72,166.85.62.34,CONNECT,404,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,,63992
2025-09-11 13:23:35+00:00,69.66.144.248,190.11.186.233,POST,500,search.example.org,https://search.example.org/login,/login,blocked,,92998
2025-09-11 14:00:35+00:00,127.204.231.87,158.237.67.193,POST,301,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,62551
2025-09-11 19:14:35+00:00,96.182.145.29,154.101.184.208,GET,404,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,51774
2025-09-11 23:51:35+00:00,16.28.19.222,214.110.102.211,GET,200,video.example.tv,https://video.example.tv/,/,blocked,,18703
2025-09-11 15:50:35+00:00,248.127.208.103,7.134.19.39,CONNECT,401,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,9389
2025-09-11 22:51:35+00:00,82.79.183.191,65.174.14.146,POST,401,video.example.tv,https://video.example.tv/,/,blocked,,11125
2025-09-11 23:23:35+00:00,104.118.136.22,218.203.61.133,CONNECT,502,example.com,https://example.com/index.html,/index.html,blocked,,18614
2025-09-11 13:48:35+00:00,223.51.209.220,221.6.4.223,POST,400,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,80663
2025-09-11 15:39:35+00:00,233.26.217.240,202.170.210.225,GET,403,example.com,https://example.com/,/,blocked,,61634
2025-09-11 18:23:35+00:00,153.217.215.65,69.95.42.188,POST,502,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,,72539
2025-09-11 11:41:35+00:00,105.122.84.219,231.190.246.145,CONNECT,301,example.com,https://example.com/search?q=test,/search?q=test,allowed,,67342
2025-09-11 09:08:35+00:00,196.115.211.229,217.29.175.15,POST,404,search.example.org,https://search.example.org/login,/login,allowed,,14040
2025-09-11 17:41:35+00:00,199.35.194.67,189.126.210.225,CONNECT,401,search.example.org,https://search.example.org/,/,allowed,,49450
2025-09-11 18:33:35+00:00,134.156.212.29,19.219.141.175,POST,200,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,,17530
2025-09-11 10:36:35+00:00,227.114.157.160,62.28.74.185,CONNECT,200,search.example.org,https://search.example.org/login,/login,allowed,,9000
2025-09-11 07:44:35+00:00,211.65.154.94,66.253.196.114,GET,500,search.example.org,https://search.example.org/login,/login,blocked,,16823
2025-09-11 14:32:35+00:00,209.122.241.125,199.209.44.142,GET,404,example.com,https://example.com/index.html,/index.html,blocked,,40834
2025-09-11 08:31:35+00:00,70.203.141.26,72.57.22.117,POST,404,video.example.tv,https://video.example.tv/login,/login,allowed,,63899
2025-09-11 15:37:35+00:00,224.20.25.107,121.120.144.212,CONNECT,200,example.com,https://example.com/index.html,/index.html,blocked,,16739
2025-09-11 21:28:35+00:00,70.158.8.237,140.10.1.60,GET,401,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,39696
2025-09-11 21:27:35+00:00,137.159.104.152,167.115.196.27,CONNECT,401,news.example.net,https://news.example.net/index.html,/index.html,blocked,,94991
2025-09-11 14:40:35+00:00,198.36.17.147,250.2.110.65,POST,401,news.example.net,https://news.example.net/,/,blocked,,16661
2025-09-11 12:24:35+00:00,177.84.204.47,197.169.103.85,CONNECT,404,news.example.net,https://news.example.net/index.html,/index.html,allowed,,98633
2025-09-11 07:25:35+00:00,223.140.229.69,97.190.240.129,POST,301,news.example.net,https://news.example.net/index.html,/index.html,blocked,,1203
2025-09-11 23:24:35+00:00,115.17.125.157,227.132.209.64,POST,302,example.com,https://example.com/,/,blocked,,31059
2025-09-11 14:51:35+00:00,204.208.216.65,220.172.23.158,GET,500,example.com,https://example.com/,/,blocked,,36234
2025-09-11 17:40:35+00:00,248.202.233.109,129.221.191.248,POST,302,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,51131
2025-09-11 15:25:35+00:00,140.102.138.254,83.244.36.228,GET,500,news.example.net,https://news.example.net/,/,blocked,,79256
2025-09-11 11:06:35+00:00,97.170.48.28,157.229.32.16,GET,403,example.com,https://example.com/search?q=test,/search?q=test,allowed,,30564
2025-09-11 22:49:35+00:00,178.174.225.110,62.74.227.127,GET,301,video.example.tv,https://video.example.tv/login,/login,allowed,,23718
2025-09-11 08:10:35+00:00,110.175.141.122,111.189.197.130,CONNECT,200,video.example.tv,https://video.example.tv/login,/login,allowed,,73089
2025-09-11 10:34:35+00:00,129.162.245.66,171.160.47.157,CONNECT,302,news.example.net,https://news.example.net/,/,blocked,,68278
2025-09-11 13:54:35+00:00,10.100.140.17,31.89.63.168,GET,502,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,,27899
2025-09-11 20:12:35+00:00,15.179.186.202,173.226.225.58,GET,404,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,,29804
2025-09-11 08:41:35+00:00,190.57.64.103,207.218.186.119,GET,403,search.example.org,https://search.example.org/index.html,/index.html,allowed,,49842
2025-09-11 19:07:35+00:00,38.79.65.44,254.113.107.69,POST,302,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,73166
2025-09-11 18:05:35+00:00,85.114.137.27,190.78.239.201,GET,403,search.example.org,https://search.example.org/login,/login,blocked,,70429
2025-09-11 19:54:35+00:00,240.218.207.87,7.123.164.16,CONNECT,502,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,5511
2025-09-11 16:30:35+00:00,103.18.32.214,143.208.32.198,CONNECT,301,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,,15398
2025-09-11 22:15:35+00:00,210.99.43.40,4.122.57.98,CONNECT,403,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,26072
2025-09-11 21:39:35+00:00,33.19.189.167,188.219.70.191,POST,502,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,33493
2025-09-11 11:20:35+00:00,126.13.93.249,243.127.88.193,GET,403,example.com,https://example.com/search?q=test,/search?q=test,allowed,,7156
2025-09-11 08:05:35+00:00,229.103.246.55,6.240.187.229,POST,404,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,72398
2025-09-11 18:04:35+00:00,234.6.3.92,149.183.42.115,CONNECT,500,search.example.org,https://search.example.org/login,/login,blocked,,81903
2025-09-11 21:03:35+00:00,193.90.156.73,26.140.67.77,POST,500,example.com,https://example.com/login,/login,blocked,,25020
2025-09-11 08:40:35+00:00,210.136.214.112,28.73.115.31,GET,302,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,,68466
2025-09-11 14:41:35+00:00,192.56.150.236,213.55.92.105,POST,403,search.example.org,https://search.example.org/,/,blocked,,73051
2025-09-11 12:44:35+00:00,222.26.246.177,110.111.243.250,GET,301,example.com,https://example.com/search?q=test,/search?q=test,blocked,,61114
2025-09-11 09:14:35+00:00,172.179.41.103,234.111.78.54,CONNECT,500,search.example.org,https://search.example.org/,/,blocked,,25040
2025-09-11 07:34:35+00:00,113.216.145.62,105.247.40.59,CONNECT,302,example.com,https://example.com/search?q=test,/search?q=test,blocked,,78193
2025-09-11 19:57:35+00:00,109.116.214.29,180.95.178.96,GET,400,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,,34176
2025-09-11 15:46:35+00:00,108.199.75.118,196.164.55.209,GET,502,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,,88855
2025-09-11 14:53:35+00:00,13.4.62.236,79.242.195.200,POST,403,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,68216
2025-09-11 19:13:35+00:00,28.166.238.132,226.99.46.33,POST,502,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,54377
2025-09-11 19:21:35+00:00,73.242.86.147,237.181.162.130,POST,404,news.example.net,https://news.example.net/index.html,/index.html,blocked,,12704
2025-09-11 14:08:35+00:00,53.170.226.141,130.46.189.110,CONNECT,200,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,88410
2025-09-11 15:55:35+00:00,24.209.201.83,148.207.252.88,POST,403,example.com,https://example.com/index.html,/index.html,blocked,,30820
2025-09-11 21:14:35+00:00,81.193.101.87,182.213.37.167,CONNECT,302,video.example.tv,https://video.example.tv/login,/login,allowed,,72791
2025-09-11 09:02:35+00:00,10.95.29.31,245.197.136.192,POST,401,video.example.tv,https://video.example.tv/,/,blocked,,7375
2025-09-11 13:51:35+00:00,108.60.163.252,206.21.211.116,GET,200,news.example.net,https://news.example.net/login,/login,blocked,,75601
2025-09-11 11:15:35+00:00,174.168.221.29,165.41.153.108,GET,400,video.example.tv,https://video.example.tv/,/,allowed,,45495
2025-09-11 09:11:35+00:00,129.191.94.89,79.166.9.169,POST,502,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,,26556
2025-09-11 09:16:35+00:00,58.212.91.133,68.146.58.118,POST,400,example.com,https://example.com/search?q=test,/search?q=test,allowed,,46302
2025-09-11 20:08:35+00:00,45.195.72.138,60.145.58.93,POST,301,example.com,https://example.com/search?q=test,/search?q=test,allowed,,68675
2025-09-11 09:38:35+00:00,248.95.216.71,119.102.99.77,GET,400,news.example.net,https://news.example.net/login,/login,blocked,,6870
2025-09-11 08:42:35+00:00,108.124.183.156,40.12.49.37,POST,401,news.example.net,https://news.example.net/index.html,/index.html,allowed,,98831
2025-09-11 18:26:35+00:00,215.103.191.149,66.238.94.27,CONNECT,500,search.example.org,https://search.example.org/login,/login,blocked,,57155
2025-09-11 16:49:35+00:00,179.56.70.236,159.178.177.194,POST,502,news.example.net,https://news.example.net/index.html,/index.html,blocked,,19085
2025-09-11 17:34:35+00:00,117.112.68.207,244.181.251.117,POST,500,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,,28555
2025-09-11 22:32:35+00:00,36.148.25.4,135.20.36.46,POST,400,news.example.net,https://news.example.net/login,/login,blocked,,32254
2025-09-11 12:45:35+00:00,229.111.126.10,52.23.37.138,CONNECT,401,search.example.org,https://search.example.org/,/,blocked,,20435
2025-09-11 13:12:35+00:00,94.132.227.138,70.133.95.212,POST,401,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,78659
2025-09-11 19:53:35+00:00,57.249.63.88,207.240.140.201,POST,301,news.example.net,https://news.example.net/,/,blocked,,5212
2025-09-11 20:37:35+00:00,209.195.134.64,141.124.176.78,POST,502,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,,48039
2025-09-11 08:25:35+00:00,225.212.140.150,197.138.71.128,POST,500,example.com,https://example.com/login,/login,allowed,,97245
2025-09-11 23:13:35+00:00,51.16.125.127,89.162.221.229,POST,302,news.example.net,https://news.example.net/login,/login,allowed,,53865
2025-09-11 09:48:35+00:00,141.176.187.249,230.178.212.74,CONNECT,403,search.example.org,https://search.example.org/,/,blocked,,81004
2025-09-11 18:40:35+00:00,44.184.240.39,168.201.54.11,GET,403,example.com,https://example.com/search?q=test,/search?q=test,allowed,,83912
2025-09-11 17:05:35+00:00,237.201.51.246,11.106.193.161,GET,502,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,,11558
2025-09-11 17:18:35+00:00,254.208.92.26,146.187.215.141,GET,401,news.example.net,https://news.example.net/index.html,/index.html,allowed,,445
2025-09-11 11:18:35+00:00,33.230.149.251,148.168.27.73,GET,401,video.example.tv,https://video.example.tv/,/,blocked,,50540
2025-09-11 22:00:35+00:00,55.212.152.51,162.237.47.88,GET,400,video.example.tv,https://video.example.tv/,/,blocked,,50524
2025-09-11 20:48:35+00:00,74.249.70.247,5.9.215.184,CONNECT,302,example.com,https://example.com/,/,allowed,,96898
2025-09-11 11:18:35+00:00,29.34.42.194,176.136.77.79,CONNECT,502,search.example.org,https://search.example.org/,/,blocked,,37839
2025-09-11 22:07:35+00:00,46.13.124.34,228.128.180.154,POST,400,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,,78482
2025-09-11 14:01:35+00:00,186.10.120.12,144.214.111.152,GET,301,example.com,https://example.com/,/,allowed,,21955
2025-09-11 08:25:35+00:00,38.177.47.59,102.165.126.15,GET,502,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,,32980
2025-09-11 13:55:35+00:00,163.68.108.167,236.112.176.33,CONNECT,403,video.example.tv,https://video.example.tv/login,/login,blocked,,2239
2025-09-11 10:38:35+00:00,215.25.86.7,11.79.191.85,POST,404,search.example.org,https://search.example.org/,/,blocked,,27736
2025-09-11 21:16:35+00:00,200.88.207.209,158.195.243.74,CONNECT,301,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,57743
2025-09-11 23:25:35+00:00,128.115.52.45,209.155.135.160,GET,302,news.example.net,https://news.example.net/,/,allowed,,84630
2025-09-11 21:09:35+00:00,194.208.193.197,17.242.61.248,POST,403,news.example.net,https://news.example.net/login,/login,allowed,,78330
2025-09-11 19:12:35+00:00,35.64.128.109,227.147.88.1,CONNECT,400,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,78698
2025-09-11 16:31:35+00:00,95.42.252.132,190.54.23.74,POST,200,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,57740
2025-09-11 19:52:35+00:00,143.134.81.117,219.145.251.88,GET,403,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,,63054
2025-09-11 08:24:35+00:00,225.246.77.103,39.211.24.113,POST,301,example.com,https://example.com/,/,blocked,,3655
2025-09-11 09:23:35+00:00,111.130.94.216,45.204.36.178,CONNECT,302,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,19358
2025-09-11 22:44:35+00:00,142.203.207.219,83.121.53.121,GET,400,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,24250
2025-09-11 20:10:35+00:00,236.25.209.205,151.82.42.245,GET,404,example.com,https://example.com/,/,allowed,,83160
2025-09-11 22:44:35+00:00,102.198.62.139,142.250.8.42,POST,302,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,,78444
2025-09-11 18:08:35+00:00,148.73.85.121,27.10.238.49,GET,403,video.example.tv,https://video.example.tv/,/,allowed,,40548
2025-09-11 11:14:35+00:00,53.69.2.160,219.80.185.250,GET,302,example.com,https://example.com/search?q=test,/search?q=test,allowed,,18074
2025-09-11 19:15:35+00:00,80.227.149.66,217.193.125.142,GET,502,news.example.net,https://news.example.net/,/,allowed,,88107
2025-09-11 19:11:35+00:00,91.109.184.242,142.211.122.212,GET,401,video.example.tv,https://video.example.tv/login,/login,blocked,,73922
2025-09-11 23:43:35+00:00,79.74.48.110,201.211.19.4,GET,502,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,16797
2025-09-11 14:56:35+00:00,121.10.207.202,165.103.231.183,POST,301,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,,77791
2025-09-11 10:47:35+00:00,153.21.129.142,151.57.1.46,POST,403,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,37014
2025-09-11 18:45:35+00:00,47.137.104.121,133.64.142.130,CONNECT,404,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,,52527
2025-09-11 09:43:35+00:00,241.80.179.127,183.229.38.103,GET,404,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,,48339
2025-09-11 19:39:35+00:00,51.200.187.217,58.54.44.115,POST,302,search.example.org,https://search.example.org/,/,blocked,,47938
2025-09-11 23:01:35+00:00,15.145.244.78,181.18.119.98,GET,403,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,33402
2025-09-11 19:58:35+00:00,162.3.239.224,197.115.206.201,CONNECT,500,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,,83380
2025-09-11 11:45:35+00:00,90.185.29.163,177.40.129.194,POST,404,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,55837
2025-09-11 16:20:35+00:00,140.207.209.174,174.143.206.8,CONNECT,500,search.example.org,https://search.example.org/login,/login,allowed,,4118
2025-09-11 14:20:35+00:00,157.207.187.58,60.140.69.67,POST,401,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,61719
2025-09-11 22:12:35+00:00,114.244.247.107,190.248.5.86,GET,302,search.example.org,https://search.example.org/index.html,/index.html,blocked,,51745
2025-09-11 13:54:35+00:00,9.23.8.26,170.76.201.179,POST,500,example.com,https://example.com/index.html,/index.html,allowed,,44059
2025-09-11 21:05:35+00:00,189.241.226.144,53.153.149.86,GET,200,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,52309
2025-09-11 08:40:35+00:00,141.131.8.160,85.86.43.93,CONNECT,400,video.example.tv,https://video.example.tv/,/,allowed,,93915
2025-09-11 11:49:35+00:00,182.162.128.126,86.52.166.48,GET,401,news.example.net,https://news.example.net/,/,allowed,,71961
2025-09-11 22:19:35+00:00,102.104.112.110,123.6.66.194,GET,404,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,45551
2025-09-11 19:54:35+00:00,99.133.163.123,38.194.217.238,CONNECT,403,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,,57477
2025-09-11 20:30:35+00:00,245.124.93.58,149.120.23.61,POST,400,news.example.net,https://news.example.net/,/,blocked,,19488
2025-09-11 12:32:35+00:00,232.239.42.21,218.150.2.53,CONNECT,403,search.example.org,https://search.example.org/index.html,/index.html,allowed,,10551
2025-09-11 20:11:35+00:00,220.111.248.189,45.32.138.122,CONNECT,403,example.com,https://example.com/,/,allowed,,46629
2025-09-11 14:54:35+00:00,154.241.88.193,179.162.206.250,GET,404,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,85515
2025-09-11 07:59:35+00:00,134.105.19.149,173.15.4.179,POST,500,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,,15807
2025-09-11 14:56:35+00:00,45.97.89.236,63.185.6.46,CONNECT,302,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,78757
2025-09-11 15:50:35+00:00,65.248.124.195,7.62.8.172,POST,403,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,60727
2025-09-11 08:57:35+00:00,48.159.206.89,65.135.30.230,CONNECT,401,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,22350
2025-09-11 08:40:35+00:00,85.177.37.58,8.106.17.79,CONNECT,400,example.com,https://example.com/login,/login,blocked,,22517
2025-09-11 19:46:35+00:00,239.185.179.108,10.102.115.82,GET,401,example.com,https://example.com/,/,allowed,,73980
2025-09-11 16:53:35+00:00,191.108.36.70,56.135.171.1,CONNECT,301,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,,45527
2025-09-11 12:18:35+00:00,115.38.3.143,58.190.138.89,POST,404,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,94255
2025-09-11 11:06:35+00:00,125.220.124.145,83.6.114.116,GET,500,news.example.net,https://news.example.net/,/,allowed,,33992
2025-09-11 09:28:35+00:00,165.135.65.61,165.147.196.57,GET,502,video.example.tv,https://video.example.tv/,/,allowed,,8742
2025-09-11 08:54:35+00:00,102.30.56.72,184.91.245.196,CONNECT,500,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,33446
2025-09-11 23:20:35+00:00,245.175.147.229,242.170.234.197,CONNECT,301,example.com,https://example.com/search?q=test,/search?q=test,allowed,,7317
2025-09-11 10:17:35+00:00,36.61.9.137,2.138.191.176,GET,301,video.example.tv,https://video.example.tv/login,/login,allowed,,82291
2025-09-11 16:24:35+00:00,173.91.171.157,24.40.2.73,POST,404,example.com,https://example.com/search?q=test,/search?q=test,allowed,,41312
2025-09-11 21:53:35+00:00,203.98.237.197,24.42.75.219,CONNECT,302,video.example.tv,https://video.example.tv/login,/login,blocked,,25158
2025-09-11 20:04:35+00:00,149.106.60.155,39.82.242.246,CONNECT,301,video.example.tv,https://video.example.tv/login,/login,blocked,,37175
2025-09-11 09:59:35+00:00,75.143.113.12,153.3.9.161,POST,301,search.example.org,https://search.example.org/index.html,/index.html,blocked,,26422
2025-09-11 10:47:35+00:00,53.116.106.95,59.136.52.215,GET,301,example.com,https://example.com/,/,allowed,,8330
2025-09-11 14:10:35+00:00,104.67.75.226,99.179.173.56,GET,200,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,,51552
2025-09-11 19:04:35+00:00,6.2.205.227,222.241.21.164,POST,403,news.example.net,https://news.example.net/index.html,/index.html,allowed,,98891
2025-09-11 14:36:35+00:00,171.109.51.59,226.113.215.56,CONNECT,200,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,72497
2025-09-11 09:16:35+00:00,40.16.52.33,138.186.165.135,GET,502,video.example.tv,https://video.example.tv/,/,allowed,,67146
2025-09-11 11:38:35+00:00,76.225.182.141,156.240.241.22,CONNECT,200,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,40236
2025-09-11 18:29:35+00:00,227.15.108.163,12.146.162.21,CONNECT,404,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,,21004
2025-09-11 13:40:35+00:00,221.20.225.68,123.205.249.72,GET,500,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,6684
2025-09-11 10:36:35+00:00,32.205.205.69,207.217.122.90,GET,401,search.example.org,https://search.example.org/login,/login,blocked,,61445
2025-09-11 23:54:35+00:00,90.239.181.28,192.110.228.240,POST,401,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,12537
2025-09-11 14:51:35+00:00,136.127.53.117,112.149.29.147,CONNECT,200,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,65543
2025-09-11 08:04:35+00:00,114.34.173.110,78.183.207.96,POST,502,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,73923
2025-09-11 20:52:35+00:00,215.44.101.171,55.69.56.120,GET,302,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,,71132
2025-09-11 09:14:35+00:00,154.181.172.120,39.112.106.21,POST,404,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,90065
2025-09-11 13:49:35+00:00,159.226.160.235,253.147.78.168,GET,403,example.com,https://example.com/search?q=test,/search?q=test,blocked,,61300
2025-09-11 18:21:35+00:00,223.140.140.114,75.148.244.17,GET,401,search.example.org,https://search.example.org/,/,blocked,,57833
2025-09-11 09:28:35+00:00,77.46.176.92,248.191.242.177,POST,301,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,15222
2025-09-11 14:23:35+00:00,100.190.84.14,233.99.19.226,POST,502,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,18042
2025-09-11 10:19:35+00:00,212.74.182.54,81.240.88.160,POST,403,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,,39576
2025-09-11 14:54:35+00:00,223.14.247.8,197.148.195.179,GET,403,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,,14582
2025-09-11 15:49:35+00:00,11.52.193.87,171.224.18.21,CONNECT,302,example.com,https://example.com/,/,allowed,,63582
2025-09-11 18:08:35+00:00,93.240.231.168,227.57.58.244,GET,400,search.example.org,https://search.example.org/,/,allowed,,14708
2025-09-11 15:23:35+00:00,89.17.194.59,178.123.170.115,POST,400,video.example.tv,https://video.example.tv/login,/login,blocked,,88175
2025-09-11 18:40:35+00:00,190.254.112.68,150.116.99.174,POST,500,search.example.org,https://search.example.org/,/,blocked,,47476
