time,sip,dip,reqmethod,respcode,host,url,uri,action,bytes_out,bytes_in
2025-09-11 17:11:35+00:00,156.254.175.203,201.9.133.13,POST,502,news.example.net,https://news.example.net/login,/login,blocked,9594,11776
2025-09-11 14:01:35+00:00,212.217.155.138,111.145.8.102,POST,401,search.example.org,https://search.example.org/login,/login,blocked,21687,60316
2025-09-11 16:28:35+00:00,124.197.205.88,134.130.175.167,GET,400,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,7905,94234
2025-09-11 19:17:35+00:00,155.242.123.252,198.118.232.71,POST,302,news.example.net,https://news.example.net/,/,allowed,12491,73435
2025-09-11 20:35:35+00:00,126.157.219.167,221.50.49.70,POST,401,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,44607,50899
2025-09-11 16:21:35+00:00,39.51.54.181,104.53.11.247,POST,301,video.example.tv,https://video.example.tv/login,/login,allowed,18487,36766
2025-09-11 18:58:35+00:00,224.208.200.10,145.148.224.95,GET,200,news.example.net,https://news.example.net/index.html,/index.html,allowed,37353,3409
2025-09-11 08:00:35+00:00,66.224.69.1,49.128.27.20,GET,404,video.example.tv,https://video.example.tv/login,/login,allowed,11146,75328
2025-09-11 09:30:35+00:00,132.213.158.15,35.17.186.112,POST,401,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,7281,10988
2025-09-11 15:32:35+00:00,226.97.92.163,170.146.237.182,GET,403,search.example.org,https://search.example.org/login,/login,allowed,21682,3668
2025-09-11 10:08:35+00:00,68.12.110.177,109.221.33.70,POST,200,video.example.tv,https://video.example.tv/,/,allowed,34401,80728
2025-09-11 10:23:35+00:00,249.16.55.202,152.109.72.159,CONNECT,500,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,1598,11426
2025-09-11 21:40:35+00:00,45.206.178.206,85.35.141.193,CONNECT,302,example.com,https://example.com/login,/login,blocked,42868,764
2025-09-11 21:53:35+00:00,108.120.217.64,90.117.161.164,CONNECT,502,example.com,https://example.com/login,/login,blocked,16625,40073
2025-09-11 21:24:35+00:00,22.168.212.224,105.127.49.127,GET,400,example.com,https://example.com/search?q=test,/search?q=test,blocked,10749,3853
2025-09-11 07:55:35+00:00,123.251.103.8,73.200.114.182,GET,400,example.com,https://example.com/,/,blocked,31394,46769
2025-09-11 22:07:35+00:00,17.36.5.159,47.182.73.11,POST,301,news.example.net,https://news.example.net/,/,allowed,24139,87028
2025-09-11 17:17:35+00:00,147.105.46.50,78.198.212.41,CONNECT,200,news.example.net,https://news.example.net/login,/login,blocked,18910,55523
2025-09-11 18:54:35+00:00,236.107.177.81,188.164.201.198,POST,301,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,25014,85256
2025-09-11 21:11:35+00:00,245.16.204.143,91.196.100.224,POST,400,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,39817,96597
2025-09-11 13:16:35+00:00,161.31.46.224,71.156.137.13,CONNECT,403,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,22733,74629
2025-09-11 20:54:35+00:00,145.224.44.45,213.230.84.168,POST,401,video.example.tv,https://video.example.tv/,/,allowed,21768,44099
2025-09-11 20:21:35+00:00,80.37.117.154,138.132.170.149,CONNECT,302,search.example.org,https://search.example.org/index.html,/index.html,blocked,7005,38491
2025-09-11 07:46:35+00:00,198.82.94.132,43.41.126.166,CONNECT,500,video.example.tv,https://video.example.tv/login,/login,allowed,8010,57975
2025-09-11 18:25:35+00:00,156.115.124.1,25.200.250.95,GET,404,video.example.tv,https://video.example.tv/login,/login,blocked,41918,63747
2025-09-11 19:09:35+00:00,223.149.236.244,10.241.121.55,GET,502,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,38782,19826
2025-09-11 17:46:35+00:00,176.207.239.9,122.150.222.212,POST,403,news.example.net,https://news.example.net/login,/login,blocked,49368,89853
2025-09-11 13:03:35+00:00,247.88.170.104,151.150.146.122,GET,301,news.example.net,https://news.example.net/,/,allowed,39571,6464
2025-09-11 12:31:35+00:00,233.86.44.90,42.240.15.224,POST,500,news.example.net,https://news.example.net/,/,blocked,2995,17236
2025-09-11 19:34:35+00:00,240.10.59.165,99.136.63.198,CONNECT,200,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,122,4082
2025-09-11 09:03:35+00:00,155.9.185.177,143.219.175.172,POST,502,news.example.net,https://news.example.net/login,/login,allowed,28351,89918
2025-09-11 18:18:35+00:00,155.38.242.219,73.22.3.22,POST,502,video.example.tv,https://video.example.tv/,/,blocked,13189,27185
2025-09-11 10:18:35+00:00,6.253.172.188,131.167.93.41,POST,301,video.example.tv,https://video.example.tv/,/,blocked,40946,15152
2025-09-11 19:17:35+00:00,217.5.106.242,223.113.17.13,CONNECT,400,search.example.org,https://search.example.org/,/,blocked,38972,51747
2025-09-11 19:09:35+00:00,173.247.45.59,13.50.166.174,POST,403,news.example.net,https://news.example.net/index.html,/index.html,allowed,23438,85027
2025-09-11 13:24:35+00:00,60.1.34.149,231.250.90.116,POST,401,news.example.net,https://news.example.net/,/,blocked,19224,23075
2025-09-11 22:08:35+00:00,171.32.56.243,67.207.160.172,CONNECT,500,example.com,https://example.com/index.html,/index.html,blocked,45566,96865
2025-09-11 23:02:35+00:00,249.40.44.223,106.30.48.37,CONNECT,404,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,32233,29738
2025-09-11 09:27:35+00:00,65.148.59.134,215.199.127.210,GET,401,news.example.net,https://news.example.net/,/,allowed,16151,39024
2025-09-11 09:27:35+00:00,220.34.210.75,46.226.78.67,POST,404,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,15611,82153
2025-09-11 18:43:35+00:00,39.171.87.248,22.54.110.27,POST,502,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,43598,24624
2025-09-11 08:05:35+00:00,81.215.207.51,160.151.156.6,GET,502,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,27753,11220
2025-09-11 11:54:35+00:00,200.61.36.39,230.207.97.111,POST,403,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,7841,10043
2025-09-11 22:39:35+00:00,142.120.165.24,16.60.88.249,POST,401,news.example.net,https://news.example.net/login,/login,blocked,13133,70411
2025-09-11 16:06:35+00:00,87.140.161.80,202.164.119.225,CONNECT,302,example.com,https://example.com/login,/login,blocked,10774,50493
2025-09-11 14:03:35+00:00,163.128.232.235,151.59.127.29,CONNECT,404,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,38118,41349
2025-09-11 16:46:35+00:00,52.99.21.77,247.62.184.32,CONNECT,302,example.com,https://example.com/index.html,/index.html,blocked,20845,18346
2025-09-11 16:18:35+00:00,86.74.252.70,203.74.210.13,POST,401,news.example.net,https://news.example.net/login,/login,blocked,48239,86213
2025-09-11 20:58:35+00:00,216.191.115.35,60.80.142.196,CONNECT,401,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,31512,46721
2025-09-11 09:07:35+00:00,141.111.102.150,208.101.213.150,GET,302,example.com,https://example.com/index.html,/index.html,allowed,40090,85602
2025-09-11 21:48:35+00:00,96.35.158.200,180.227.94.57,POST,401,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,19203,98239
2025-09-11 08:08:35+00:00,222.94.30.98,181.130.190.83,GET,403,example.com,https://example.com/login,/login,blocked,13303,61006
2025-09-11 16:21:35+00:00,207.203.103.179,28.21.194.183,POST,401,video.example.tv,https://video.example.tv/login,/login,blocked,33129,79852
2025-09-11 10:16:35+00:00,140.71.146.180,218.22.45.136,POST,404,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,4301,41976
2025-09-11 17:24:35+00:00,170.235.14.188,252.6.25.37,POST,200,search.example.org,https://search.example.org/index.html,/index.html,allowed,24284,68666
2025-09-11 15:41:35+00:00,83.56.166.172,223.109.183.117,POST,301,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,34632,55206
2025-09-11 22:58:35+00:00,5.28.154.156,233.152.14.42,POST,404,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,48812,52485
2025-09-11 14:58:35+00:00,34.199.106.248,198.110.166.53,GET,302,search.example.org,https://search.example.org/login,/login,blocked,33647,2271
2025-09-11 19:08:35+00:00,32.64.33.125,160.149.232.25,CONNECT,500,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,37242,47882
2025-09-11 13:12:35+00:00,122.17.41.163,35.211.59.116,GET,401,example.com,https://example.com/,/,allowed,41174,74483
2025-09-11 09:10:35+00:00,16.216.245.173,246.42.178.224,GET,404,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,35782,87082
2025-09-11 10:43:35+00:00,22.184.71.146,136.197.84.90,POST,400,news.example.net,https://news.example.net/,/,blocked,21983,87285
2025-09-11 14:28:35+00:00,19.249.63.143,187.62.252.88,CONNECT,502,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,11598,695
2025-09-11 12:48:35+00:00,43.22.26.164,56.62.80.221,CONNECT,502,video.example.tv,https://video.example.tv/login,/login,blocked,44650,88840
2025-09-11 14:33:35+00:00,108.55.56.14,65.199.200.64,POST,403,example.com,https://example.com/,/,blocked,3887,17985
2025-09-11 08:13:35+00:00,133.102.74.153,98.216.75.83,GET,301,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,26713,19003
2025-09-11 08:18:35+00:00,243.76.228.214,239.236.22.149,CONNECT,302,search.example.org,https://search.example.org/login,/login,allowed,47876,7490
2025-09-11 20:43:35+00:00,249.203.50.38,94.116.179.118,POST,500,news.example.net,https://news.example.net/,/,allowed,2405,81072
2025-09-11 20:43:35+00:00,78.146.224.223,114.12.95.12,GET,302,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,11279,22611
2025-09-11 13:56:35+00:00,118.186.157.121,176.135.166.84,POST,200,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,31400,39854
2025-09-11 20:56:35+00:00,233.191.128.56,84.115.89.199,POST,301,news.example.net,https://news.example.net/,/,allowed,30140,87745
2025-09-11 15:02:35+00:00,169.250.204.221,133.72.3.158,POST,502,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,3552,76184
2025-09-11 17:25:35+00:00,23.121.237.191,251.24.143.219,POST,301,news.example.net,https://news.example.net/,/,blocked,17042,89117
2025-09-11 19:36:35+00:00,222.84.102.5,104.110.115.55,GET,200,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,2494,36544
2025-09-11 20:39:35+00:00,14.92.180.39,34.72.243.155,POST,403,search.example.org,https://search.example.org/,/,allowed,26075,32025
2025-09-11 17:12:35+00:00,153.30.118.174,99.192.162.99,POST,401,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,39422,86438
2025-09-11 17:36:35+00:00,202.168.48.28,101.112.161.147,CONNECT,500,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,847,52412
2025-09-11 18:09:35+00:00,52.10.145.111,52.30.201.47,POST,302,video.example.tv,https://video.example.tv/,/,blocked,34347,26158
2025-09-11 21:53:35+00:00,180.48.9.22,219.216.51.160,CONNECT,400,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,47337,35880
2025-09-11 09:33:35+00:00,111.68.66.166,141.248.75.111,POST,301,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,25679,19464
2025-09-11 22:29:35+00:00,217.16.20.36,172.154.231.200,GET,302,example.com,https://example.com/index.html,/index.html,blocked,33584,59406
2025-09-11 15:59:35+00:00,196.244.124.210,188.29.49.206,POST,302,example.com,https://example.com/search?q=test,/search?q=test,allowed,41956,84189
2025-09-11 21:02:35+00:00,182.16.235.129,110.194.86.48,CONNECT,302,video.example.tv,https://video.example.tv/login,/login,allowed,46932,82418
2025-09-11 16:48:35+00:00,241.222.224.89,230.169.78.179,CONNECT,200,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,7190,54950
2025-09-11 08:39:35+00:00,133.155.23.29,44.44.127.107,POST,403,news.example.net,https://news.example.net/index.html,/index.html,allowed,28236,94647
2025-09-11 11:52:35+00:00,250.87.179.51,184.170.190.169,CONNECT,400,search.example.org,https://search.example.org/index.html,/index.html,allowed,14714,25349
2025-09-11 23:51:35+00:00,65.238.230.197,75.19.16.97,CONNECT,200,news.example.net,https://news.example.net/,/,blocked,2404,42091
2025-09-11 11:37:35+00:00,180.149.133.91,250.169.13.94,GET,500,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,25679,52978
2025-09-11 07:43:35+00:00,81.37.164.16,231.180.59.19,GET,301,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,16259,52561
2025-09-11 17:36:35+00:00,25.86.161.195,79.189.188.82,CONNECT,502,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,33835,56556
2025-09-11 21:52:35+00:00,140.99.71.244,120.115.202.82,POST,502,video.example.tv,https://video.example.tv/,/,allowed,31906,52139
2025-09-11 08:14:35+00:00,55.188.19.15,241.246.186.191,GET,403,example.com,https://example.com/,/,blocked,30805,38952
2025-09-11 08:25:35+00:00,135.178.67.49,160.27.74.243,GET,301,example.com,https://example.com/search?q=test,/search?q=test,allowed,43400,8303
2025-09-11 20:53:35+00:00,109.168.190.77,166.249.25.43,CONNECT,502,search.example.org,https://search.example.org/login,/login,allowed,11691,9931
2025-09-11 21:10:35+00:00,78.37.62.189,141.251.145.169,POST,301,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,17940,22536
2025-09-11 21:12:35+00:00,54.115.71.82,61.29.153.77,CONNECT,404,search.example.org,https://search.example.org/,/,allowed,48491,91248
2025-09-11 21:24:35+00:00,105.72.47.140,159.44.245.60,CONNECT,200,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,17925,20829
2025-09-11 07:28:35+00:00,15.232.226.64,67.197.196.140,CONNECT,404,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,47748,85503
2025-09-11 18:42:35+00:00,106.253.146.35,22.157.209.35,CONNECT,301,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,32768,72781
2025-09-11 10:43:35+00:00,236.247.177.99,107.211.5.89,POST,500,video.example.tv,https://video.example.tv/,/,blocked,25826,65983
2025-09-11 23:36:35+00:00,96.133.80.21,98.8.36.220,POST,301,video.example.tv,https://video.example.tv/login,/login,allowed,46978,17782
2025-09-11 09:13:35+00:00,160.149.65.64,222.57.19.12,CONNECT,302,search.example.org,https://search.example.org/login,/login,allowed,8901,48638
2025-09-11 08:54:35+00:00,25.212.153.5,164.49.132.72,CONNECT,401,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,17611,49956
2025-09-11 15:41:35+00:00,86.220.180.62,165.45.211.81,GET,401,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,49937,10516
2025-09-11 19:04:35+00:00,33.56.203.124,113.240.76.49,GET,403,news.example.net,https://news.example.net/index.html,/index.html,allowed,35631,18240
2025-09-11 21:27:35+00:00,83.26.36.230,204.29.162.150,POST,502,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,17633,43748
2025-09-11 14:17:35+00:00,21.117.207.31,135.212.180.162,GET,301,news.example.net,https://news.example.net/index.html,/index.html,blocked,29188,30651
2025-09-11 10:43:35+00:00,198.81.52.228,217.87.82.22,CONNECT,404,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,36438,23570
2025-09-11 10:05:35+00:00,73.15.52.38,19.137.179.237,CONNECT,401,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,11755,40757
2025-09-11 18:05:35+00:00,182.7.100.119,105.13.78.216,POST,400,example.com,https://example.com/login,/login,allowed,49350,17980
2025-09-11 15:26:35+00:00,201.58.81.113,127.138.180.117,CONNECT,403,video.example.tv,https://video.example.tv/login,/login,blocked,36556,8616
2025-09-11 21:29:35+00:00,135.196.31.59,27.36.181.74,POST,200,news.example.net,https://news.example.net/index.html,/index.html,blocked,28546,20714
2025-09-11 18:11:35+00:00,236.228.60.5,124.14.246.35,POST,200,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,22261,11090
2025-09-11 21:29:35+00:00,117.183.228.36,229.161.171.94,CONNECT,302,search.example.org,https://search.example.org/login,/login,blocked,48082,43852
2025-09-11 12:56:35+00:00,218.194.190.201,145.37.234.188,POST,302,example.com,https://example.com/login,/login,blocked,48086,16459
2025-09-11 17:07:35+00:00,39.212.75.78,74.196.177.39,POST,404,example.com,https://example.com/,/,blocked,4832,83860
2025-09-11 12:26:35+00:00,11.60.136.69,7.222.171.210,CONNECT,200,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,38000,49440
2025-09-11 13:10:35+00:00,214.241.143.58,91.173.99.251,CONNECT,200,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,5857,70617
2025-09-11 18:11:35+00:00,220.143.137.118,253.227.143.122,GET,403,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,3602,97222
2025-09-11 22:55:35+00:00,56.192.155.202,241.7.158.42,CONNECT,200,video.example.tv,https://video.example.tv/,/,blocked,25205,55397
2025-09-11 09:13:35+00:00,112.31.120.71,132.240.211.33,CONNECT,404,example.com,https://example.com/,/,allowed,29022,67240
2025-09-11 08:15:35+00:00,242.233.245.218,228.205.40.236,CONNECT,400,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,24039,98659
2025-09-11 09:01:35+00:00,190.183.179.9,239.11.168.176,CONNECT,401,search.example.org,https://search.example.org/login,/login,blocked,10367,26327
2025-09-11 10:29:35+00:00,216.148.29.218,195.24.86.211,POST,502,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,31033,75598
2025-09-11 16:47:35+00:00,122.91.209.248,223.198.159.64,POST,500,search.example.org,https://search.example.org/,/,allowed,19049,16968
2025-09-11 14:25:35+00:00,44.247.153.175,60.126.1.106,GET,500,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,38452,80278
2025-09-11 10:01:35+00:00,1.228.163.66,97.107.6.67,GET,502,example.com,https://example.com/login,/login,allowed,45188,73260
2025-09-11 15:39:35+00:00,197.177.131.158,91.49.29.24,GET,301,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,8188,30707
2025-09-11 18:08:35+00:00,147.132.223.85,224.172.45.176,CONNECT,401,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,46613,85330
2025-09-11 11:45:35+00:00,12.171.220.73,102.43.82.224,POST,500,example.com,https://example.com/login,/login,allowed,14425,517
2025-09-11 22:03:35+00:00,41.176.130.45,120.136.144.163,GET,400,news.example.net,https://news.example.net/,/,allowed,8035,91024
2025-09-11 14:32:35+00:00,165.213.104.64,20.95.110.169,GET,404,example.com,https://example.com/search?q=test,/search?q=test,blocked,452,9297
2025-09-11 14:39:35+00:00,153.165.75.235,160.48.79.179,GET,404,video.example.tv,https://video.example.tv/,/,blocked,49084,71699
2025-09-11 12:27:35+00:00,82.97.51.32,107.190.189.159,POST,401,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,23572,16180
2025-09-11 17:34:35+00:00,156.37.235.87,81.3.166.219,GET,302,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,38286,58529
2025-09-11 19:30:35+00:00,179.157.170.175,103.44.227.221,POST,301,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,17654,49340
2025-09-11 13:49:35+00:00,230.231.243.14,136.163.253.170,POST,301,example.com,https://example.com/,/,blocked,27261,92871
2025-09-11 19:47:35+00:00,56.220.235.96,95.79.80.8,CONNECT,403,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,14598,95603
2025-09-11 10:17:35+00:00,162.175.72.148,144.10.254.205,GET,404,news.example.net,https://news.example.net/login,/login,blocked,11071,78032
2025-09-11 12:58:35+00:00,197.25.180.157,17.7.135.166,POST,502,search.example.org,https://search.example.org/login,/login,blocked,48251,19764
2025-09-11 19:11:35+00:00,189.122.76.116,9.13.130.187,CONNECT,200,example.com,https://example.com/,/,blocked,7067,23410
2025-09-11 19:38:35+00:00,160.120.197.61,124.232.3.159,POST,401,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,25633,35145
2025-09-11 13:01:35+00:00,69.252.198.114,57.204.229.47,GET,400,example.com,https://example.com/index.html,/index.html,allowed,10842,85828
2025-09-11 07:52:35+00:00,204.139.184.138,192.205.94.2,GET,403,news.example.net,https://news.example.net/login,/login,blocked,42903,32952
2025-09-11 10:37:35+00:00,144.3.6.59,211.125.114.4,POST,401,search.example.org,https://search.example.org/login,/login,blocked,35937,14892
2025-09-11 20:16:35+00:00,219.206.83.152,144.199.179.139,CONNECT,404,video.example.tv,https://video.example.tv/,/,blocked,8133,70821
2025-09-11 18:44:35+00:00,77.72.180.99,50.148.251.102,POST,302,news.example.net,https://news.example.net/login,/login,blocked,36426,1705
2025-09-11 17:57:35+00:00,201.82.25.110,44.11.20.154,GET,502,example.com,https://example.com/search?q=test,/search?q=test,blocked,26040,80611
2025-09-11 15:42:35+00:00,90.10.72.221,99.2.6.44,GET,200,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,32845,21884
2025-09-11 18:17:35+00:00,127.215.32.97,202.54.81.56,CONNECT,401,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,42778,25246
2025-09-11 16:21:35+00:00,35.27.240.205,42.227.237.6,CONNECT,403,search.example.org,https://search.example.org/index.html,/index.html,blocked,18101,57203
2025-09-11 15:50:35+00:00,40.210.82.189,91.205.164.37,GET,400,example.com,https://example.com/index.html,/index.html,allowed,42239,333
2025-09-11 09:39:35+00:00,63.153.185.55,203.34.248.140,GET,404,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,16328,63543
2025-09-11 22:14:35+00:00,164.5.5.225,49.190.216.101,POST,301,search.example.org,https://search.example.org/index.html,/index.html,blocked,4566,76225
2025-09-11 22:24:35+00:00,158.219.138.178,19.225.208.129,POST,200,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,16129,83233
2025-09-11 17:11:35+00:00,243.172.70.79,150.200.78.109,CONNECT,301,search.example.org,https://search.example.org/login,/login,blocked,44813,30742
2025-09-11 15:53:35+00:00,39.9.169.180,123.123.48.205,CONNECT,200,news.example.net,https://news.example.net/,/,allowed,27126,51004
2025-09-11 17:55:35+00:00,32.68.166.237,162.237.100.93,CONNECT,301,search.example.org,https://search.example.org/index.html,/index.html,allowed,12834,55567
2025-09-11 09:50:35+00:00,189.73.31.187,204.234.53.252,CONNECT,500,example.com,https://example.com/login,/login,allowed,39775,43375
2025-09-11 13:15:35+00:00,235.150.73.64,252.170.149.126,CONNECT,200,news.example.net,https://news.example.net/index.html,/index.html,blocked,22544,39504
2025-09-11 11:36:35+00:00,41.91.10.72,244.12.246.148,GET,401,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,16617,21270
2025-09-11 13:37:35+00:00,17.30.79.216,56.2.99.214,CONNECT,200,search.example.org,https://search.example.org/index.html,/index.html,blocked,45381,40402
2025-09-11 23:32:35+00:00,202.49.41.75,133.69.233.87,GET,401,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,32867,67983
2025-09-11 11:37:35+00:00,194.223.52.218,49.192.97.242,GET,302,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,22411,45783
2025-09-11 11:06:35+00:00,204.162.198.64,95.124.13.197,GET,302,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,22925,3833
2025-09-11 20:11:35+00:00,65.227.61.132,52.140.90.138,CONNECT,200,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,13138,42204
2025-09-11 15:18:35+00:00,252.106.220.73,251.201.218.177,POST,404,news.example.net,https://news.example.net/index.html,/index.html,blocked,8257,96299
2025-09-11 23:41:35+00:00,8.189.221.155,100.101.137.47,GET,404,news.example.net,https://news.example.net/login,/login,blocked,29124,20162
2025-09-11 22:55:35+00:00,7.144.228.232,159.61.31.81,GET,400,search.example.org,https://search.example.org/,/,blocked,11634,70419
2025-09-11 13:26:35+00:00,173.162.130.225,209.51.6.240,GET,301,news.example.net,https://news.example.net/,/,allowed,40734,62939
2025-09-11 23:30:35+00:00,184.191.2.116,123.15.191.110,POST,302,news.example.net,https://news.example.net/index.html,/index.html,allowed,35657,74434
2025-09-11 22:52:35+00:00,22.41.248.65,132.39.107.175,GET,401,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,20677,28553
2025-09-11 13:14:35+00:00,234.135.98.215,124.181.141.208,GET,500,search.example.org,https://search.example.org/,/,allowed,44361,91962
2025-09-11 15:05:35+00:00,89.213.69.150,239.171.181.81,CONNECT,403,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,37523,78382
2025-09-11 14:43:35+00:00,1.226.124.48,50.192.98.233,POST,404,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,6177,12585
2025-09-11 14:55:35+00:00,70.34.154.31,52.84.94.180,POST,302,news.example.net,https://news.example.net/login,/login,allowed,47980,87634
2025-09-11 10:30:35+00:00,130.101.2.27,8.196.59.162,CONNECT,404,example.com,https://example.com/login,/login,allowed,39539,18629
2025-09-11 21:45:35+00:00,202.74.130.110,147.24.240.28,CONNECT,404,news.example.net,https://news.example.net/index.html,/index.html,blocked,13942,41764
2025-09-11 16:22:35+00:00,22.197.168.165,134.99.107.173,GET,403,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,7105,38441
2025-09-11 23:44:35+00:00,221.21.21.222,52.24.123.139,GET,200,news.example.net,https://news.example.net/,/,blocked,19978,85957
2025-09-11 15:55:35+00:00,228.91.10.53,27.203.214.194,CONNECT,502,search.example.org,https://search.example.org/,/,allowed,26673,99940
2025-09-11 22:37:35+00:00,85.151.6.233,90.44.9.246,GET,500,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,46590,61382
2025-09-11 15:36:35+00:00,158.113.145.242,30.192.34.88,POST,401,example.com,https://example.com/login,/login,blocked,15224,20281
2025-09-11 15:00:35+00:00,26.34.200.11,94.83.165.180,POST,302,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,4786,16059
2025-09-11 19:47:35+00:00,38.136.101.165,229.18.157.18,GET,301,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,43958,22074
2025-09-11 16:36:35+00:00,56.166.253.20,248.7.139.93,GET,403,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,26442,36119
2025-09-11 21:47:35+00:00,1.118.117.99,60.90.30.99,CONNECT,403,news.example.net,https://news.example.net/,/,blocked,46614,3951
2025-09-11 20:40:35+00:00,204.101.139.203,44.46.214.69,CONNECT,401,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,1733,47653
2025-09-11 09:43:35+00:00,215.215.39.132,253.16.165.184,GET,401,example.com,https://example.com/search?q=test,/search?q=test,blocked,10447,84410
2025-09-11 13:00:35+00:00,134.253.132.72,166.85.62.34,CONNECT,404,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,8783,63992
2025-09-11 13:23:35+00:00,69.66.144.248,190.11.186.233,POST,500,search.example.org,https://search.example.org/login,/login,blocked,26139,92998
2025-09-11 14:00:35+00:00,127.204.231.87,158.237.67.193,POST,301,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,24254,62551
2025-09-11 19:14:35+00:00,96.182.145.29,154.101.184.208,GET,404,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,40281,51774
2025-09-11 23:51:35+00:00,16.28.19.222,214.110.102.211,GET,200,video.example.tv,https://video.example.tv/,/,blocked,20696,18703
2025-09-11 15:50:35+00:00,248.127.208.103,7.134.19.39,CONNECT,401,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,12061,9389
